origin,destination,date,ridership
BRT04: SunMed,BRT07: USJ 7,2026-02-18,514
BRT04: SunMed,BRT07: USJ 7,2026-02-19,761
BRT04: SunMed,BRT07: USJ 7,2026-02-20,764
BRT04: SunMed,BRT07: USJ 7,2026-02-21,632
BRT04: SunMed,BRT07: USJ 7,2026-02-22,466
BRT04: SunMed,BRT07: USJ 7,2026-02-23,1564
BRT04: SunMed,BRT07: USJ 7,2026-02-24,1627
BRT04: SunMed,BRT07: USJ 7,2026-02-25,1757
BRT04: SunMed,BRT07: USJ 7,2026-02-26,1824
BRT04: SunMed,BRT07: USJ 7,2026-02-27,1655
BRT04: SunMed,BRT07: USJ 7,2026-02-28,976
BRT04: SunMed,BRT07: USJ 7,2026-03-01,674
BRT04: SunMed,BRT07: USJ 7,2026-03-02,1776
BRT04: SunMed,BRT07: USJ 7,2026-03-03,1999
BRT04: SunMed,BRT07: USJ 7,2026-03-04,1731
BRT04: SunMed,BRT07: USJ 7,2026-03-05,1743
BRT04: SunMed,BRT07: USJ 7,2026-03-06,1724
BRT04: SunMed,BRT07: USJ 7,2026-03-07,799
BRT04: SunMed,BRT07: USJ 7,2026-03-08,692
BRT04: SunMed,BRT07: USJ 7,2026-03-09,1684
BRT04: SunMed,BRT07: USJ 7,2026-03-10,1754
BRT04: SunMed,BRT07: USJ 7,2026-03-11,1745
BRT04: SunMed,BRT07: USJ 7,2026-03-12,1758
BRT04: SunMed,BRT07: USJ 7,2026-03-13,1731
BRT04: SunMed,BRT07: USJ 7,2026-03-14,996
BRT04: SunMed,BRT07: USJ 7,2026-03-15,742
BRT04: SunMed,BRT07: USJ 7,2026-03-16,1640
BRT04: SunMed,BRT07: USJ 7,2026-03-17,1858
BRT04: SunMed,BRT07: USJ 7,2026-03-18,1791
BRT04: SunMed,BRT07: USJ 7,2026-03-19,1467
BRT04: SunMed,BRT07: USJ 7,2026-03-20,758
BRT04: SunMed,BRT07: USJ 7,2026-03-21,837
BRT04: SunMed,BRT07: USJ 7,2026-03-22,790
BRT04: SunMed,BRT07: USJ 7,2026-03-23,616
BRT04: SunMed,BRT07: USJ 7,2026-03-24,1117
BRT04: SunMed,BRT07: USJ 7,2026-03-25,1292
BRT04: SunMed,BRT07: USJ 7,2026-03-26,1295
BRT04: SunMed,BRT07: USJ 7,2026-03-27,1252
BRT04: SunMed,BRT07: USJ 7,2026-03-28,770
BRT04: SunMed,BRT07: USJ 7,2026-03-29,576
BRT04: SunMed,BRT07: USJ 7,2026-03-30,1429
BRT04: SunMed,BRT07: USJ 7,2026-03-31,1508
BRT04: SunMed,BRT07: USJ 7,2026-04-01,1530
BRT04: SunMed,BRT07: USJ 7,2026-04-02,1513
BRT04: SunMed,BRT07: USJ 7,2026-04-03,1404
BRT04: SunMed,BRT07: USJ 7,2026-04-04,966
BRT04: SunMed,BRT07: USJ 7,2026-04-05,717
BRT04: SunMed,BRT07: USJ 7,2026-04-06,1525
BRT04: SunMed,BRT07: USJ 7,2026-04-07,1615
BRT04: SunMed,BRT07: USJ 7,2026-04-08,1555
BRT04: SunMed,BRT07: USJ 7,2026-04-09,1602
BRT04: SunMed,BRT07: USJ 7,2026-04-10,1497
BRT04: SunMed,BRT07: USJ 7,2026-04-11,1003
BRT04: SunMed,BRT07: USJ 7,2026-04-12,726
BRT04: SunMed,BRT07: USJ 7,2026-04-13,1721
BRT04: SunMed,BRT07: USJ 7,2026-04-14,1742
BRT04: SunMed,BRT07: USJ 7,2026-04-15,1733
BRT04: SunMed,BRT07: USJ 7,2026-04-16,1694
BRT04: SunMed,BRT07: USJ 7,2026-04-17,1625
BRT04: SunMed,BRT07: USJ 7,2026-04-18,1153
BRT04: SunMed,BRT07: USJ 7,2026-04-19,703
BRT04: SunMed,BRT07: USJ 7,2026-04-20,1846
BRT04: SunMed,BRT07: USJ 7,2026-04-21,1903
BRT04: SunMed,BRT07: USJ 7,2026-04-22,1825
BRT04: SunMed,BRT07: USJ 7,2026-04-23,1823
BRT04: SunMed,BRT07: USJ 7,2026-04-24,1683
BRT04: SunMed,BRT07: USJ 7,2026-04-25,1052
BRT04: SunMed,BRT07: USJ 7,2026-04-26,894
BRT04: SunMed,BRT07: USJ 7,2026-04-27,1830
BRT04: SunMed,BRT07: USJ 7,2026-04-28,1855
BRT04: SunMed,BRT07: USJ 7,2026-04-29,1941
BRT04: SunMed,BRT07: USJ 7,2026-04-30,2003
BRT04: SunMed,BRT07: USJ 7,2026-05-01,886
BRT04: SunMed,BRT07: USJ 7,2026-05-02,1021
BRT04: SunMed,BRT07: USJ 7,2026-05-03,768
BRT04: SunMed,BRT07: USJ 7,2026-05-04,1768
BRT04: SunMed,BRT07: USJ 7,2026-05-05,2033
BRT04: SunMed,BRT07: USJ 7,2026-05-06,2037
BRT04: SunMed,BRT07: USJ 7,2026-05-07,1966
BRT04: SunMed,BRT07: USJ 7,2026-05-08,1893
BRT04: SunMed,BRT07: USJ 7,2026-05-09,1024
BRT04: SunMed,BRT07: USJ 7,2026-05-10,711
BRT04: SunMed,BRT07: USJ 7,2026-05-11,1943
BRT04: SunMed,BRT07: USJ 7,2026-05-12,2034
BRT04: SunMed,BRT07: USJ 7,2026-05-13,2042
BRT04: SunMed,BRT07: USJ 7,2026-05-14,2009
BRT04: SunMed,BRT07: USJ 7,2026-05-15,1798
BRT05: SunU-Monash,A0: All Stations,2026-01-01,822
BRT05: SunU-Monash,A0: All Stations,2026-01-02,1445
BRT05: SunU-Monash,A0: All Stations,2026-01-03,1040
BRT05: SunU-Monash,A0: All Stations,2026-01-04,867
BRT05: SunU-Monash,A0: All Stations,2026-01-05,2437
BRT05: SunU-Monash,A0: All Stations,2026-01-06,2581
BRT05: SunU-Monash,A0: All Stations,2026-01-07,2788
BRT05: SunU-Monash,A0: All Stations,2026-01-08,2603
BRT05: SunU-Monash,A0: All Stations,2026-01-09,2458
BRT05: SunU-Monash,A0: All Stations,2026-01-10,1464
BRT05: SunU-Monash,A0: All Stations,2026-01-11,977
BRT05: SunU-Monash,A0: All Stations,2026-01-12,2613
BRT05: SunU-Monash,A0: All Stations,2026-01-13,2705
BRT05: SunU-Monash,A0: All Stations,2026-01-14,2818
BRT05: SunU-Monash,A0: All Stations,2026-01-15,2788
BRT05: SunU-Monash,A0: All Stations,2026-01-16,2705
BRT05: SunU-Monash,A0: All Stations,2026-01-17,1694
BRT05: SunU-Monash,A0: All Stations,2026-01-18,1265
BRT05: SunU-Monash,A0: All Stations,2026-01-19,3025
BRT05: SunU-Monash,A0: All Stations,2026-01-20,3166
BRT05: SunU-Monash,A0: All Stations,2026-01-21,3185
BRT05: SunU-Monash,A0: All Stations,2026-01-22,3328
BRT05: SunU-Monash,A0: All Stations,2026-01-23,3129
BRT05: SunU-Monash,A0: All Stations,2026-01-24,1529
BRT05: SunU-Monash,A0: All Stations,2026-01-25,1098
BRT05: SunU-Monash,A0: All Stations,2026-01-26,3175
BRT05: SunU-Monash,A0: All Stations,2026-01-27,3264
BRT05: SunU-Monash,A0: All Stations,2026-01-28,3223
BRT05: SunU-Monash,A0: All Stations,2026-01-29,3281
BRT05: SunU-Monash,A0: All Stations,2026-01-30,3357
BRT05: SunU-Monash,A0: All Stations,2026-01-31,1491
BRT05: SunU-Monash,A0: All Stations,2026-02-01,1186
BRT05: SunU-Monash,A0: All Stations,2026-02-02,1215
BRT05: SunU-Monash,A0: All Stations,2026-02-03,3445
BRT05: SunU-Monash,A0: All Stations,2026-02-04,3618
BRT05: SunU-Monash,A0: All Stations,2026-02-05,3790
BRT05: SunU-Monash,A0: All Stations,2026-02-06,3793
BRT05: SunU-Monash,A0: All Stations,2026-02-07,1842
BRT05: SunU-Monash,A0: All Stations,2026-02-08,1277
BRT05: SunU-Monash,A0: All Stations,2026-02-09,3649
BRT05: SunU-Monash,A0: All Stations,2026-02-10,4042
BRT05: SunU-Monash,A0: All Stations,2026-02-11,3992
BRT05: SunU-Monash,A0: All Stations,2026-02-12,3942
BRT05: SunU-Monash,A0: All Stations,2026-02-13,3554
BRT05: SunU-Monash,A0: All Stations,2026-02-14,1340
BRT05: SunU-Monash,A0: All Stations,2026-02-15,858
BRT05: SunU-Monash,A0: All Stations,2026-02-16,1186
BRT05: SunU-Monash,A0: All Stations,2026-02-17,782
BRT05: SunU-Monash,A0: All Stations,2026-02-18,800
BRT05: SunU-Monash,A0: All Stations,2026-02-19,1180
BRT05: SunU-Monash,A0: All Stations,2026-02-20,1249
BRT05: SunU-Monash,A0: All Stations,2026-02-21,1054
BRT05: SunU-Monash,A0: All Stations,2026-02-22,826
BRT05: SunU-Monash,A0: All Stations,2026-02-23,3794
BRT05: SunU-Monash,A0: All Stations,2026-02-24,4005
BRT05: SunU-Monash,A0: All Stations,2026-02-25,3968
BRT05: SunU-Monash,A0: All Stations,2026-02-26,4271
BRT05: SunU-Monash,A0: All Stations,2026-02-27,3964
BRT05: SunU-Monash,A0: All Stations,2026-02-28,1854
BRT05: SunU-Monash,A0: All Stations,2026-03-01,1499
BRT05: SunU-Monash,A0: All Stations,2026-03-02,5739
BRT05: SunU-Monash,A0: All Stations,2026-03-03,5927
BRT05: SunU-Monash,A0: All Stations,2026-03-04,5799
BRT05: SunU-Monash,A0: All Stations,2026-03-05,5785
BRT05: SunU-Monash,A0: All Stations,2026-03-06,5045
BRT05: SunU-Monash,A0: All Stations,2026-03-07,1789
BRT05: SunU-Monash,A0: All Stations,2026-03-08,1554
BRT05: SunU-Monash,A0: All Stations,2026-03-09,5367
BRT05: SunU-Monash,A0: All Stations,2026-03-10,5578
BRT05: SunU-Monash,A0: All Stations,2026-03-11,5513
BRT05: SunU-Monash,A0: All Stations,2026-03-12,5371
BRT05: SunU-Monash,A0: All Stations,2026-03-13,4874
BRT05: SunU-Monash,A0: All Stations,2026-03-14,1980
BRT05: SunU-Monash,A0: All Stations,2026-03-15,1413
BRT05: SunU-Monash,A0: All Stations,2026-03-16,5429
BRT05: SunU-Monash,A0: All Stations,2026-03-17,5702
BRT05: SunU-Monash,A0: All Stations,2026-03-18,5493
BRT05: SunU-Monash,A0: All Stations,2026-03-19,4703
BRT05: SunU-Monash,A0: All Stations,2026-03-20,1525
BRT05: SunU-Monash,A0: All Stations,2026-03-21,1233
BRT05: SunU-Monash,A0: All Stations,2026-03-22,1119
BRT05: SunU-Monash,A0: All Stations,2026-03-23,1226
BRT05: SunU-Monash,A0: All Stations,2026-03-24,3641
BRT05: SunU-Monash,A0: All Stations,2026-03-25,3859
BRT05: SunU-Monash,A0: All Stations,2026-03-26,3827
BRT05: SunU-Monash,A0: All Stations,2026-03-27,3483
BRT05: SunU-Monash,A0: All Stations,2026-03-28,1586
BRT05: SunU-Monash,A0: All Stations,2026-03-29,1252
BRT05: SunU-Monash,A0: All Stations,2026-03-30,4404
BRT05: SunU-Monash,A0: All Stations,2026-03-31,4804
BRT05: SunU-Monash,A0: All Stations,2026-04-01,4794
BRT05: SunU-Monash,A0: All Stations,2026-04-02,4546
BRT05: SunU-Monash,A0: All Stations,2026-04-03,4240
BRT05: SunU-Monash,A0: All Stations,2026-04-04,1762
BRT05: SunU-Monash,A0: All Stations,2026-04-05,1242
BRT05: SunU-Monash,A0: All Stations,2026-04-06,2910
BRT05: SunU-Monash,A0: All Stations,2026-04-07,3154
BRT05: SunU-Monash,A0: All Stations,2026-04-08,2885
BRT05: SunU-Monash,A0: All Stations,2026-04-09,3035
BRT05: SunU-Monash,A0: All Stations,2026-04-10,3178
BRT05: SunU-Monash,A0: All Stations,2026-04-11,2064
BRT05: SunU-Monash,A0: All Stations,2026-04-12,1560
BRT05: SunU-Monash,A0: All Stations,2026-04-13,4339
BRT05: SunU-Monash,A0: All Stations,2026-04-14,4666
BRT05: SunU-Monash,A0: All Stations,2026-04-15,4883
BRT05: SunU-Monash,A0: All Stations,2026-04-16,4740
BRT05: SunU-Monash,A0: All Stations,2026-04-17,4516
BRT05: SunU-Monash,A0: All Stations,2026-04-18,2107
BRT05: SunU-Monash,A0: All Stations,2026-04-19,1416
BRT05: SunU-Monash,A0: All Stations,2026-04-20,4488
BRT05: SunU-Monash,A0: All Stations,2026-04-21,4816
BRT05: SunU-Monash,A0: All Stations,2026-04-22,4674
BRT05: SunU-Monash,A0: All Stations,2026-04-23,4646
BRT05: SunU-Monash,A0: All Stations,2026-04-24,4096
BRT05: SunU-Monash,A0: All Stations,2026-04-25,1870
BRT05: SunU-Monash,A0: All Stations,2026-04-26,1376
BRT05: SunU-Monash,A0: All Stations,2026-04-27,4511
BRT05: SunU-Monash,A0: All Stations,2026-04-28,4641
BRT05: SunU-Monash,A0: All Stations,2026-04-29,5076
BRT05: SunU-Monash,A0: All Stations,2026-04-30,5202
BRT05: SunU-Monash,A0: All Stations,2026-05-01,1744
BRT05: SunU-Monash,A0: All Stations,2026-05-02,1930
BRT05: SunU-Monash,A0: All Stations,2026-05-03,1467
BRT05: SunU-Monash,A0: All Stations,2026-05-04,5225
BRT05: SunU-Monash,A0: All Stations,2026-05-05,5395
BRT05: SunU-Monash,A0: All Stations,2026-05-06,5519
BRT05: SunU-Monash,A0: All Stations,2026-05-07,5545
BRT05: SunU-Monash,A0: All Stations,2026-05-08,4791
BRT05: SunU-Monash,A0: All Stations,2026-05-09,1977
BRT05: SunU-Monash,A0: All Stations,2026-05-10,1572
BRT05: SunU-Monash,A0: All Stations,2026-05-11,5531
BRT05: SunU-Monash,A0: All Stations,2026-05-12,5678
BRT05: SunU-Monash,A0: All Stations,2026-05-13,5758
BRT05: SunU-Monash,A0: All Stations,2026-05-14,5532
BRT05: SunU-Monash,A0: All Stations,2026-05-15,4994
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-01,24
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-02,48
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-03,30
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-04,21
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-05,96
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-06,107
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-07,108
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-08,105
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-09,87
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-10,47
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-11,29
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-12,96
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-13,107
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-14,108
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-15,126
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-16,104
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-17,51
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-18,41
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-19,104
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-20,123
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-21,120
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-22,126
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-23,98
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-24,46
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-25,21
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-26,115
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-27,116
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-28,106
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-29,109
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-30,99
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-01-31,38
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-01,34
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-02,47
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-03,123
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-04,130
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-05,139
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-06,113
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-07,56
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-08,37
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-09,145
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-10,156
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-11,158
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-12,152
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-13,115
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-14,36
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-15,35
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-16,46
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-17,24
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-18,22
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-19,52
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-20,44
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-21,27
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-22,36
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-23,131
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-24,146
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-25,136
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-26,172
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-27,130
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-02-28,57
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-01,37
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-02,201
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-03,226
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-04,210
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-05,219
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-06,156
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-07,51
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-08,51
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-09,197
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-10,202
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-11,217
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-12,212
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-13,156
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-14,63
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-15,45
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-16,180
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-17,194
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-18,195
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-19,175
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-20,39
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-21,42
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-22,31
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-23,37
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-24,133
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-25,135
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-26,148
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-27,117
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-28,48
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-29,21
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-30,164
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-03-31,165
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-01,174
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-02,165
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-03,116
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-04,47
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-05,27
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-06,105
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-07,127
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-08,127
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-09,111
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-10,122
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-11,81
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-12,53
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-13,169
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-14,207
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-15,191
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-16,187
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-17,159
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-18,76
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-19,46
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-20,162
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-21,177
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-22,173
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-23,165
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-24,116
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-25,70
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-26,46
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-27,163
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-28,155
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-29,191
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-04-30,190
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-01,60
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-02,81
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-03,51
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-04,206
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-05,197
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-06,210
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-07,195
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-08,154
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-09,70
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-10,46
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-11,237
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-12,233
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-13,257
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-14,204
BRT05: SunU-Monash,BRT01: Sunway-Setia Jaya,2026-05-15,169
BRT05: SunU-Monash,BRT02: Mentari,2026-01-01,37
BRT05: SunU-Monash,BRT02: Mentari,2026-01-02,80
BRT05: SunU-Monash,BRT02: Mentari,2026-01-03,62
BRT05: SunU-Monash,BRT02: Mentari,2026-01-04,41
BRT05: SunU-Monash,BRT02: Mentari,2026-01-05,106
BRT05: SunU-Monash,BRT02: Mentari,2026-01-06,104
BRT05: SunU-Monash,BRT02: Mentari,2026-01-07,136
BRT05: SunU-Monash,BRT02: Mentari,2026-01-08,98
BRT05: SunU-Monash,BRT02: Mentari,2026-01-09,129
BRT05: SunU-Monash,BRT02: Mentari,2026-01-10,77
BRT05: SunU-Monash,BRT02: Mentari,2026-01-11,37
BRT05: SunU-Monash,BRT02: Mentari,2026-01-12,106
BRT05: SunU-Monash,BRT02: Mentari,2026-01-13,97
BRT05: SunU-Monash,BRT02: Mentari,2026-01-14,129
BRT05: SunU-Monash,BRT02: Mentari,2026-01-15,106
BRT05: SunU-Monash,BRT02: Mentari,2026-01-16,129
BRT05: SunU-Monash,BRT02: Mentari,2026-01-17,76
BRT05: SunU-Monash,BRT02: Mentari,2026-01-18,44
BRT05: SunU-Monash,BRT02: Mentari,2026-01-19,99
BRT05: SunU-Monash,BRT02: Mentari,2026-01-20,131
BRT05: SunU-Monash,BRT02: Mentari,2026-01-21,120
BRT05: SunU-Monash,BRT02: Mentari,2026-01-22,137
BRT05: SunU-Monash,BRT02: Mentari,2026-01-23,133
BRT05: SunU-Monash,BRT02: Mentari,2026-01-24,61
BRT05: SunU-Monash,BRT02: Mentari,2026-01-25,30
BRT05: SunU-Monash,BRT02: Mentari,2026-01-26,92
BRT05: SunU-Monash,BRT02: Mentari,2026-01-27,99
BRT05: SunU-Monash,BRT02: Mentari,2026-01-28,120
BRT05: SunU-Monash,BRT02: Mentari,2026-01-29,96
BRT05: SunU-Monash,BRT02: Mentari,2026-01-30,138
BRT05: SunU-Monash,BRT02: Mentari,2026-01-31,72
BRT05: SunU-Monash,BRT02: Mentari,2026-02-01,37
BRT05: SunU-Monash,BRT02: Mentari,2026-02-02,45
BRT05: SunU-Monash,BRT02: Mentari,2026-02-03,118
BRT05: SunU-Monash,BRT02: Mentari,2026-02-04,128
BRT05: SunU-Monash,BRT02: Mentari,2026-02-05,102
BRT05: SunU-Monash,BRT02: Mentari,2026-02-06,127
BRT05: SunU-Monash,BRT02: Mentari,2026-02-07,71
BRT05: SunU-Monash,BRT02: Mentari,2026-02-08,58
BRT05: SunU-Monash,BRT02: Mentari,2026-02-09,114
BRT05: SunU-Monash,BRT02: Mentari,2026-02-10,117
BRT05: SunU-Monash,BRT02: Mentari,2026-02-11,144
BRT05: SunU-Monash,BRT02: Mentari,2026-02-12,101
BRT05: SunU-Monash,BRT02: Mentari,2026-02-13,123
BRT05: SunU-Monash,BRT02: Mentari,2026-02-14,50
BRT05: SunU-Monash,BRT02: Mentari,2026-02-15,43
BRT05: SunU-Monash,BRT02: Mentari,2026-02-16,67
BRT05: SunU-Monash,BRT02: Mentari,2026-02-17,36
BRT05: SunU-Monash,BRT02: Mentari,2026-02-18,38
BRT05: SunU-Monash,BRT02: Mentari,2026-02-19,88
BRT05: SunU-Monash,BRT02: Mentari,2026-02-20,77
BRT05: SunU-Monash,BRT02: Mentari,2026-02-21,57
BRT05: SunU-Monash,BRT02: Mentari,2026-02-22,36
BRT05: SunU-Monash,BRT02: Mentari,2026-02-23,126
